,cluster,xcrds,ycrds
1292,2082,127.116195,37.277173
1293,2083,127.32970499999999,37.260998
1294,20841,127.11343500000001,37.266348
1295,20863,127.13809499999999,37.299102
1296,20873,127.09615500000001,37.333445
1297,20884,127.25499500000001,37.3476275
1298,2089,127.334677,37.178978
1299,20891,127.218397,37.245464
1300,2091,127.36677,37.18758
1301,20910,127.0732625,37.240297
1302,20922,127.194193,37.23684
1303,20930,127.0860905,37.316058999999996
1304,20945,127.04408000000001,37.358269
1305,20964,127.1290245,37.2494975
1306,20969,127.12889200000001,37.275864
1307,20989,127.117805,37.2938575
1308,2099,127.19605,37.336
1309,21,127.173883,37.240388499999995
1310,21004,127.25081499999999,37.330495
1311,2103,127.175498,37.1926215
1312,2104,127.16832500000001,37.287472
1313,21058,127.13164499999999,37.2905175
1314,21062,127.1511005,37.291703999999996
1315,21074,127.21072749999999,37.261444
1316,21088,127.108985,37.3087
1317,2109,127.228145,37.357258
1318,211,127.1113875,37.33462299999999
1319,2110,127.20439999999999,37.293425
1320,21106,127.14382950000001,37.27726199999999
1321,21148,127.09049949999999,37.336580999999995
1322,21182,127.136578,37.260561499999994
1323,212,127.21938499999999,37.132338000000004
1324,2120,127.389404,37.12
1325,2122,127.14925,37.142743499999995
1326,21225,127.10520249999999,37.2762375
1327,21228,127.10188,37.318366999999995
1328,21231,127.108745,37.3005865
1329,2124,127.33574,37.209625
1330,2127,127.21264500000001,37.2765465
1331,21282,127.0992325,37.338865
1332,21287,127.077855,37.225441000000004
1333,2129,127.1136,37.122574
1334,213,127.138743,37.2204575
1335,21318,127.067762,37.31509
1336,2132,127.07015000000001,37.340792
1337,21323,127.104095,37.325585000000004
1338,21333,127.22057000000001,37.268228
1339,2134,127.288905,37.233665
1340,21358,127.197015,37.236395
1341,21371,127.153385,37.284725
1342,214,127.22371,37.258095
1343,21407,127.17159000000001,37.2475965
1344,21416,127.076233,37.312867499999996
1345,2142,127.113755,37.313897499999996
1346,21427,127.16130050000001,37.280694999999994
1347,2143,127.254187,37.334554
1348,2146,127.26785,37.295597
1349,21472,127.14127500000001,37.281535
1350,21476,127.26886,37.3370635
1351,21477,127.113225,37.2517015
1352,21480,127.0943475,37.301888500000004
1353,2150,127.36288,37.16189
1354,2151,127.22023,37.2851275
1355,2152,127.22881,37.172024
1356,21521,127.216335,37.269572
1357,2153,127.13150999999999,37.143816
1358,21537,127.09611000000001,37.3415565
1359,2157,127.0856325,37.348281
1360,216,127.20485,37.177374
1361,2160,127.37550300000001,37.185337000000004
1362,21601,127.151907,37.115256
1363,21603,127.213827,37.261452
1364,21608,127.070383,37.3000035
1365,2162,127.1304375,37.2497275
1366,21633,127.21809300000001,37.252674
1367,2165,127.11301,37.2386305
1368,21651,127.110957,37.253495
1369,2166,127.2237775,37.238939
1370,2169,127.193007,37.2510325
1371,21729,127.108102,37.262498
1372,21736,127.21844,37.234196
1373,21739,127.154195,37.2322235
1374,2174,127.07173,37.3112755
1375,2175,127.126215,37.3044725
1376,21751,127.32901000000001,37.195197
1377,21754,127.1238875,37.3193395
1378,21758,127.058897,37.3346635
1379,21776,127.09478,37.32668150000001
1380,2178,127.23292,37.125607
1381,21785,127.149655,37.298912
1382,2181,127.208357,37.2172675
1383,21814,127.20038500000001,37.2382075
1384,2182,127.06475499999999,37.2970525
1385,21834,127.22414,37.293251
1386,21839,127.1243925,37.3306085
1387,2184,127.236084,37.348263
1388,21848,127.354713,37.1605245
1389,2185,127.25333,37.253654
1390,21854,127.187112,37.244704999999996
1391,21885,127.22027299999999,37.1963415
1392,21887,127.066325,37.319818
1393,2189,127.230655,37.288081500000004
1394,21899,127.101493,37.3377435
1395,2191,127.207627,37.1895515
1396,2194,127.091955,37.27484
1397,2196,127.119937,37.262311999999994
1398,21963,127.079688,37.3000355
1399,21987,127.13620700000001,37.27814
1400,2200,127.180697,37.161537
1401,22031,127.121025,37.270205000000004
1402,22034,127.10098500000001,37.274646000000004
1403,2205,127.1198775,37.329919000000004
1404,2207,127.0847775,37.298479
1405,22106,127.060685,37.3188985
1406,22107,127.130965,37.3135015
1407,22109,127.26575199999999,37.3379575
1408,2211,127.10777,37.3251475
1409,22118,127.278218,37.2250825
1410,22124,127.0972595,37.338858
1411,2215,127.20510200000001,37.257824
1412,2216,127.29865000000001,37.1708085
1413,22161,127.1597875,37.2412535
1414,2217,127.1758475,37.1766225
1415,22172,127.0956175,37.3287105
1416,2218,127.27681749999999,37.22125
1417,22187,127.08513500000001,37.3356615
1418,22188,127.11602,37.256215
1419,22194,127.15286,37.2768365
1420,222,127.37026,37.124035
1421,2221,127.32784,37.21232
1422,22212,127.08215799999999,37.312889
1423,22218,127.114217,37.3332785
1424,2223,127.09387000000001,37.338622
1425,2224,127.15458749999999,37.330475
1426,22249,127.06994499999999,37.278143
1427,2225,127.22006,37.252903
1428,2226,127.20813,37.27789
1429,22265,127.075975,37.309488
1430,22268,127.12892550000001,37.327017
1431,2227,127.414154,37.131737
1432,22276,127.13256200000001,37.33356
1433,22280,127.11023499999999,37.285492
1434,22286,127.0874405,37.276178
1435,2229,127.107535,37.261369
1436,2230,127.24661,37.323949999999996
1437,22300,127.084405,37.315376
1438,22323,127.0685475,37.3259105
1439,22324,127.21726699999999,37.246809999999996
1440,22329,127.156295,37.2658065
1441,22333,127.15904499999999,37.2813625
1442,22335,127.0944595,37.333216500000006
1443,2234,127.08889049999999,37.319222999999994
1444,2236,127.291985,37.2393055
1445,2238,127.06902,37.2418575
1446,22384,127.100243,37.254135
1447,224,127.313985,37.235060000000004
1448,22418,127.12156999999999,37.330373
1449,22424,127.1370695,37.275437999999994
1450,22425,127.31649999999999,37.2440775
1451,2245,127.128654,37.266625
1452,22453,127.10069,37.329632000000004
1453,22457,127.088763,37.343337
1454,2246,127.11695499999999,37.2388675
1455,22472,127.21336500000001,37.2341825
1456,2249,127.208496,37.18099
1457,22513,127.07897249999999,37.227468
1458,22545,127.11217500000001,37.2361475
1459,22546,127.33755500000001,37.15284
1460,22547,127.206883,37.2357425
1461,22551,127.13991999999999,37.27004
1462,2256,127.11408499999999,37.249673
1463,2258,127.31087500000001,37.236632
1464,22586,127.147165,37.10713
1465,2259,127.20443,37.286215
1466,22594,127.1118695,37.241557
1467,22613,127.3293,37.1913665
1468,2262,127.149682,37.293278
1469,22625,127.1104,37.307126999999994
1470,22629,127.10290499999999,37.338202
1471,2264,127.26294,37.334348500000004
1472,22652,127.2358395,37.255868500000005
1473,22657,127.184635,37.230278
1474,22665,127.102205,37.2568455
1475,2267,127.260994,37.32398
1476,22670,127.113565,37.296094999999994
1477,22678,127.10236499999999,37.333688
1478,2268,127.14855,37.232204
1479,22682,127.10349299999999,37.280065
1480,2269,127.06458,37.328377
1481,22709,127.21112500000001,37.230569
1482,2271,127.05151,37.341846
1483,22712,127.0977175,37.305958000000004
1484,22714,127.25079500000001,37.336577
1485,22740,127.1457525,37.289209
1486,22747,127.112227,37.281217999999996
1487,2276,127.1569725,37.302765
1488,22766,127.121865,37.272011
1489,2277,127.3217375,37.171975
1490,22773,127.138855,37.257188
1491,22778,127.072332,37.3040655
1492,22787,127.1251295,37.2954575
1493,22789,127.15733499999999,37.284062500000005
1494,2280,127.12332,37.091957
1495,22803,127.114507,37.277395999999996
1496,22812,127.10175749999999,37.3420275
1497,22815,127.10628299999999,37.2318485
1498,22821,127.21494,37.265283
1499,2283,127.12738999999999,37.295016000000004
1500,2284,127.104095,37.32626
1501,22860,127.089747,37.318777
1502,2288,127.075162,37.302948
1503,22884,127.150557,37.28697
1504,2289,127.162895,37.303005
1505,22893,127.116792,37.327656
1506,2290,127.0736695,37.316916500000005
1507,22929,127.244295,37.339265999999995
1508,22931,127.068007,37.320502
1509,22956,127.2505425,37.32914
1510,22978,127.127685,37.292086
1511,2301,127.0874225,37.2275
1512,23012,127.19249500000001,37.2375125
1513,23013,127.119585,37.276735
1514,2303,127.29418,37.15863
1515,2304,127.095922,37.271474
1516,23058,127.089405,37.225707
1517,2306,127.16584499999999,37.20972
1518,23083,127.25753499999999,37.34786
1519,23089,127.09176500000001,37.310219000000004
1520,2312,127.04798,37.319974
1521,23123,127.11382499999999,37.300603
1522,23129,127.10072,37.271486499999995
1523,2313,127.38372,37.155148
1524,23136,127.2355725,37.251586
1525,2315,127.0541,37.334422
1526,23159,127.12381500000001,37.332184
1527,2316,127.097185,37.2460155
1528,2317,127.255837,37.261095
1529,2318,127.17006,37.147760500000004
1530,23182,127.201802,37.237085
1531,23190,127.15172,37.278409999999994
1532,232,127.19360499999999,37.2433725
1533,23204,127.109195,37.322672
1534,2321,127.1798025,37.240183
1535,23221,127.15339499999999,37.282471
1536,2323,127.117165,37.309177
1537,23237,127.099835,37.331430499999996
1538,23267,127.0810725,37.3049965
1539,2327,127.32043,37.250168
1540,23274,127.1608025,37.329592000000005
1541,23276,127.09789,37.3255615
1542,23279,127.153985,37.2781925
1543,23289,127.15402499999999,37.268502999999995
1544,23311,127.10770500000001,37.2841325
1545,23322,127.167673,37.242627999999996
1546,23329,127.217165,37.2738535
1547,2333,127.198006,37.2704265
1548,23358,127.111685,37.2769335
1549,23362,127.09170499999999,37.3219365
1550,23365,127.1198775,37.33082
1551,2337,127.0958225,37.343360000000004
1552,23378,127.12239500000001,37.335335
1553,2338,127.2377525,37.355026
1554,2339,127.17826,37.27195
1555,2340,127.17263,37.335710500000005
1556,23404,127.220125,37.235325
1557,2341,127.314964,37.178947
1558,2342,127.14352,37.10509
1559,2343,127.1916175,37.246522999999996
1560,23431,127.11648,37.220388
1561,2344,127.073602,37.2797355
1562,2347,127.12843000000001,37.312818500000006
1563,2350,127.071767,37.354766
1564,2351,127.356088,37.177204
1565,2352,127.092415,37.346728999999996
1566,23555,127.112552,37.3283175
1567,2359,127.22446,37.129646
1568,2360,127.1418175,37.285368000000005
1569,23655,127.2874975,37.230961
1570,23673,127.18856500000001,37.2343465
1571,2368,127.224455,37.284009999999995
1572,23698,127.083223,37.324613
1573,237,127.19511,37.289124
1574,2370,127.31114500000001,37.13207
1575,23700,127.057537,37.3254225
1576,23705,127.1576125,37.285867999999994
1577,23715,127.133047,37.2916515
1578,23745,127.198148,37.234370999999996
1579,23747,127.118337,37.300392
1580,2376,127.211922,37.2431925
1581,2380,127.292865,37.228491500000004
1582,2384,127.14914250000001,37.2876435
1583,23840,127.1169875,37.232333
1584,2386,127.19704999999999,37.2271565
1585,23863,127.10617049999999,37.253256
1586,23871,127.213355,37.2364375
1587,23883,127.25251499999999,37.328694999999996
1588,23895,127.161175,37.245761
1589,23899,127.1040775,37.3296395
1590,23929,127.173915,37.233178499999994
1591,23963,127.095915,37.2194175
1592,24,127.11395,37.275816000000006
1593,2400,127.29598,37.222635
1594,2402,127.3342,37.141117
1595,24027,127.1012805,37.325349
1596,24054,127.10633250000001,37.331001
1597,24056,127.0941875,37.331412
1598,24058,127.09197,37.273035
1599,2407,127.182335,37.107456
1600,2410,127.241356,37.12653
1601,2411,127.0546775,37.332621
1602,2412,127.09246,37.338615000000004
1603,24124,127.0666275,37.315087500000004
1604,2414,127.14676,37.133945
1605,24163,127.130335,37.269555999999994
1606,24167,127.11267749999999,37.248993999999996
1607,2420,127.31118,37.227845
1608,24202,127.196012,37.2758295
1609,24248,127.11356,37.24156000000001
1610,2426,127.2071,37.252197
1611,2427,127.210915,37.138401
1612,2430,127.15968799999999,37.326207499999995
1613,2431,127.207773,37.2240295
1614,2432,127.13372050000001,37.2693425
1615,24347,127.193905,37.238192
1616,24362,127.15510499999999,37.2791
1617,2438,127.1985,37.14626
1618,2439,127.37664000000001,37.182182
1619,24390,127.1055025,37.2728575
1620,2442,127.1156675,37.27109
1621,24427,127.14549500000001,37.2838
1622,24466,127.105182,37.334374999999994
1623,2447,127.256265,37.216925
1624,2448,127.32417000000001,37.218851
1625,24486,127.07814049999999,37.325719
1626,2449,127.125035,37.315062
1627,245,127.21432999999999,37.2785775
1628,2451,127.224976,37.29821
1629,24535,127.099582,37.325796
1630,24542,127.2236525,37.27387
1631,24550,127.212415,37.2628
1632,2457,127.181847,37.157257
1633,2458,127.0759205,37.318275
1634,2461,127.23257050000001,37.303182
1635,2462,127.10558,37.2588865
1636,2464,127.10914500000001,37.331683999999996
1637,24677,127.257035,37.239689999999996
1638,2468,127.200197,37.143784
1639,247,127.0963,37.30753
1640,2470,127.159553,37.104237
1641,2472,127.2085575,37.238904
1642,24736,127.120068,37.292735
1643,2475,127.04863,37.352203
1644,24759,127.135977,37.26935
1645,2477,127.0697,37.321182
1646,248,127.3353175,37.145626
1647,24803,127.126833,37.294112
1648,24820,127.09687500000001,37.3032515
1649,2483,127.33366749999999,37.254921
1650,2484,127.08783700000001,37.2556725
1651,24841,127.1426375,37.291456499999995
1652,24866,127.196455,37.23459149999999
1653,24939,127.077155,37.299348
1654,24940,127.152815,37.286302500000005
1655,24942,127.08220499999999,37.303425000000004
1656,2496,127.22049,37.13775
1657,24976,127.288885,37.239523000000005
1658,250,127.1094975,37.3179425
1659,2500,127.10182950000001,37.32737899999999
1660,2501,127.117655,37.323825
1661,2502,127.113153,37.320657499999996
1662,25037,127.10878500000001,37.292249999999996
1663,2505,127.0941875,37.331862
1664,2509,127.141393,37.256973
1665,25097,127.158815,37.269189
1666,251,127.4147,37.14526
1667,2511,127.201418,37.1908855
1668,2514,127.140707,37.104181499999996
1669,25181,127.09734499999999,37.323083
1670,2520,127.25001,37.23472
1671,2522,127.142703,37.277706
1672,2524,127.148965,37.265108
1673,2526,127.2459725,37.34558
1674,2528,127.228,37.24143
1675,2529,127.116823,37.265235
1676,25315,127.09108499999999,37.227289
1677,2532,127.10091,37.2883925
1678,2533,127.17347,37.206135
1679,2534,127.12595,37.128925
1680,2536,127.158795,37.336121
1681,2542,127.339165,37.187546
1682,2543,127.164332,37.2971535
1683,2544,127.226148,37.2855925
1684,2546,127.16537500000001,37.252984999999995
1685,2547,127.152885,37.2712035
1686,25473,127.210555,37.23237399999999
1687,2549,127.21951000000001,37.250422
1688,25500,127.123645,37.310323499999996
1689,25502,127.2018875,37.264737499999995
1690,25503,127.208395,37.2528085
1691,25504,127.194998,37.178025
1692,25505,127.09763000000001,37.2696765
1693,25508,127.11653000000001,37.26726
1694,25509,127.22539499999999,37.25447
1695,2551,127.06645499999999,37.2970565
1696,25510,127.23683249999999,37.183871999999994
1697,25511,127.1643575,37.284971
1698,25514,127.249573,37.1815165
1699,25518,127.217075,37.225176000000005
1700,25519,127.15789050000001,37.2894485
1701,25520,127.0804375,37.3167115
1702,25521,127.14463,37.224081
1703,25525,127.11465749999999,37.2465215
1704,25526,127.230605,37.199044
1705,25528,127.279075,37.139185
1706,2553,127.227577,37.2792855
1707,25530,127.224982,37.200829
1708,25531,127.117892,37.2780825
1709,25532,127.18522,37.285928
1710,25533,127.1306875,37.256937
1711,25534,127.270555,37.2442085
1712,25536,127.19299749999999,37.249438999999995
1713,25539,127.15978,37.3034385
1714,25541,127.074125,37.286045
1715,25542,127.142415,37.253116
1716,25543,127.071017,37.334931
1717,25545,127.097915,37.320606999999995
1718,25546,127.09911500000001,37.3088875
1719,25547,127.0874,37.282711500000005
1720,25548,127.2584,37.253645
1721,25549,127.133122,37.2848775
1722,25554,127.1085525,37.1721365
1723,25555,127.1206975,37.207541500000005
1724,25556,127.18311499999999,37.326490500000006
1725,25557,127.13669999999999,37.232391
1726,25558,127.1759925,37.27284
1727,25559,127.093193,37.307069999999996
1728,25560,127.155107,37.2721005
1729,25561,127.280127,37.245593
1730,25562,127.18807,37.290889500000006
1731,25563,127.076525,37.261039499999995
1732,25564,127.08881,37.281811
1733,25565,127.15178,37.267143
1734,25566,127.1624425,37.2597065
1735,25570,127.19961,37.215438
1736,25572,127.24211,37.229267
1737,25574,127.15309500000001,37.286527
1738,25576,127.2088175,37.242242000000005
1739,25578,127.089497,37.2597325
1740,25579,127.24294,37.239185
1741,25581,127.28866500000001,37.195310500000005
1742,25582,127.1105975,37.2694925
1743,25583,127.13211100000001,37.311701
1744,25586,127.25062199999999,37.235725
1745,25587,127.20163,37.1365715
1746,25588,127.128265,37.224472
1747,25589,127.15827,37.264458000000005
1748,25592,127.2025,37.2665815
1749,25595,127.24165500000001,37.2526735
1750,25598,127.09583,37.2863405
1751,25599,127.22040799999999,37.233748000000006
1752,25600,127.1568675,37.2700725
1753,25601,127.1922625,37.225792999999996
1754,25602,127.15827999999999,37.263991
1755,25603,127.2180275,37.345060000000004
1756,25605,127.140772,37.2585335
1757,25606,127.218695,37.2427585
1758,25607,127.19357,37.246519500000005
1759,25608,127.14450500000001,37.243892
1760,25609,127.19197750000001,37.294972
1761,2561,127.21916250000001,37.266870499999996
1762,25610,127.22052,37.1897485
1763,25611,127.14465000000001,37.276348
1764,25612,127.0952,37.248033
1765,25613,127.130665,37.3175575
1766,25614,127.227455,37.3144415
1767,25615,127.083105,37.2950915
1768,25616,127.09508249999999,37.3239745
1769,25617,127.10884999999999,37.333711
1770,25619,127.1348,37.2774585
1771,2562,127.396973,37.14164
1772,25620,127.12657,37.169714
1773,25621,127.063755,37.324318000000005
1774,25623,127.228065,37.2903175
1775,25624,127.1626275,37.230207500000006
1776,25629,127.1399955,37.3087875
1777,25632,127.18214499999999,37.283672499999994
1778,25633,127.14794549999999,37.24144
1779,25634,127.19770249999999,37.242634
1780,25635,127.19236000000001,37.273328500000005
1781,25637,127.34595,37.166353
1782,25639,127.153152,37.333368
1783,25640,127.2602725,37.202501
1784,25642,127.255245,37.1901015
1785,25643,127.2601525,37.225687
1786,25644,127.28253000000001,37.1727715
1787,25646,127.161873,37.2928325
1788,25647,127.21253200000001,37.231475
1789,25648,127.167862,37.262457
1790,25649,127.353472,37.2109985
1791,2565,127.271185,37.3154355
1792,25650,127.090125,37.3007505
1793,25652,127.168452,37.257724499999995
1794,25653,127.1052775,37.26249
1795,25654,127.1291425,37.282849999999996
1796,25656,127.2200325,37.255134999999996
1797,25658,127.19578999999999,37.2316115
1798,25659,127.1122225,37.2832415
1799,2566,127.08597499999999,37.2344815
1800,25660,127.15057999999999,37.286739999999995
1801,25661,127.18922,37.2807625
1802,25663,127.17597,37.286786
1803,25664,127.314895,37.1737235
1804,25666,127.0996575,37.2563835
1805,25667,127.085395,37.284279999999995
1806,25668,127.200985,37.285485
1807,25669,127.07786999999999,37.319627999999994
1808,2567,127.165327,37.262448500000005
1809,25670,127.166487,37.3194445
1810,25671,127.11798300000001,37.312332
1811,25673,127.13717,37.187307000000004
1812,25674,127.209137,37.237101499999994
1813,25677,127.3134775,37.198525000000004
1814,25680,127.24123,37.173593
1815,25682,127.22927,37.204698
1816,25683,127.124505,37.1917935
1817,25684,127.06921249999999,37.306985
1818,25687,127.167025,37.3110865
1819,25688,127.152835,37.2937185
1820,25689,127.16053,37.1993365
1821,25692,127.1393425,37.267540999999994
1822,25693,127.145298,37.25675
1823,25694,127.236733,37.322575
1824,25695,127.16066000000001,37.293974
1825,25697,127.235255,37.22041
1826,257,127.138435,37.1674995
1827,2570,127.082795,37.249794
1828,25701,127.21473,37.233022
1829,25702,127.15876800000001,37.280674000000005
1830,25703,127.092242,37.3262215
1831,25704,127.100335,37.2895145
1832,25706,127.17062999999999,37.272594999999995
1833,25707,127.20662250000001,37.211361
1834,25708,127.157875,37.2225155
1835,25709,127.33315300000001,37.2039575
1836,25713,127.160435,37.278878
1837,25714,127.08672200000001,37.2518385
1838,25716,127.104807,37.244910000000004
1839,25717,127.2302,37.244767
1840,25718,127.19812,37.2383885
1841,25719,127.18787,37.2665695
1842,25720,127.13508,37.2774585
1843,25722,127.15959,37.222096
1844,25724,127.1308,37.281479000000004
1845,25725,127.102535,37.2989865
1846,25727,127.17599799999999,37.202083
1847,25728,127.122972,37.275844500000005
1848,25729,127.1250805,37.305369999999996
1849,2573,127.079587,37.268263000000005
1850,25732,127.09205,37.3104455
1851,25735,127.19583499999999,37.234312
1852,25736,127.183018,37.277804
1853,25738,127.106,37.284578499999995
1854,25739,127.11041499999999,37.303064500000005
1855,25741,127.16143299999999,37.258134
1856,25742,127.141215,37.233531
1857,25743,127.097515,37.236999499999996
1858,25744,127.09612,37.33998
1859,25745,127.23607000000001,37.259444
1860,25746,127.07985500000001,37.3218965
1861,25747,127.16675599999999,37.326415999999995
1862,25748,127.18931,37.258209
1863,25749,127.133005,37.300047000000006
1864,25751,127.09195249999999,37.327122
1865,25752,127.170285,37.2207415
1866,25753,127.13643250000001,37.222009
1867,25754,127.093506,37.30121
1868,25755,127.144093,37.277704
1869,25756,127.241457,37.3446675
1870,25757,127.160275,37.325733
1871,25758,127.149445,37.275005
1872,2576,127.13487,37.14698
1873,25762,127.293875,37.259806499999996
1874,25763,127.247725,37.213919000000004
1875,25765,127.15696249999999,37.300503000000006
1876,25766,127.1493775,37.115701
1877,25767,127.21558999999999,37.313276
1878,25769,127.0996875,37.306641
1879,25772,127.12637,37.330839
1880,25773,127.124705,37.266157500000006
1881,25774,127.203145,37.243105
1882,25775,127.197742,37.2623085
1883,25776,127.31750199999999,37.179176
1884,25779,127.16224199999999,37.257018
1885,25781,127.08755500000001,37.3061485
1886,25782,127.145118,37.3049565
1887,25784,127.27258699999999,37.218069
1888,25786,127.091053,37.285429
1889,25787,127.194915,37.202135
1890,25788,127.127288,37.257603
1891,25791,127.17804000000001,37.2564015
1892,25797,127.08318,37.2813455
1893,25798,127.07954000000001,37.328427
1894,25802,127.1448,37.131233
1895,25827,127.20842999999999,37.200140000000005
1896,2583,127.3181,37.1634035
1897,25838,127.166353,37.2861175
1898,2589,127.2482125,37.350769
1899,2590,127.160904,37.11731
1900,25913,127.124965,37.329708
1901,2592,127.083812,37.320555
1902,25923,127.150792,37.297788
1903,2594,127.109845,37.3048725
1904,25946,127.22092,37.249300000000005
1905,2595,127.1094225,37.277829999999994
1906,2596,127.10200800000001,37.2399445
1907,2598,127.197655,37.216568
1908,2601,127.184,37.24808
1909,26028,127.17675,37.164005
1910,2604,127.230757,37.256533000000005
1911,26041,127.0746375,37.296187
1912,26054,127.091757,37.311344
1913,26064,127.11454,37.3251685
1914,26087,127.14889500000001,37.280207000000004
1915,26095,127.086015,37.3302555
1916,26098,127.19304500000001,37.2413425
1917,2610,127.1641655,37.3338815
1918,26169,127.08049299999999,37.307925
1919,26173,127.165115,37.246675499999995
1920,26182,127.060565,37.338951
1921,2620,127.083623,37.303430500000005
1922,2621,127.23391000000001,37.242794
1923,26213,127.11424500000001,37.328322
1924,2622,127.071867,37.236459999999994
1925,2624,127.199524,37.1715
1926,26251,127.105783,37.3267165
1927,2626,127.118433,37.2810125
1928,26260,127.10971,37.222393
1929,26264,127.11406500000001,37.252153
1930,2628,127.19656,37.137914
1931,26292,127.203045,37.279453000000004
1932,26294,127.078705,37.2236405
1933,26306,127.09286,37.316307
1934,2634,127.3083525,37.232797500000004
1935,26346,127.09743499999999,37.305508
1936,2637,127.078143,37.3245925
1937,26395,127.109877,37.2994615
1938,26400,127.13939500000001,37.2616975
1939,26405,127.14460700000001,37.2925885
1940,2642,127.10383999999999,37.267222000000004
1941,2643,127.321395,37.198789000000005
1942,2645,127.36169,37.194336
1943,26453,127.08559500000001,37.2527325
1944,2648,127.195325,37.235716499999995
1945,2650,127.27032,37.2266445
1946,2651,127.1026975,37.271046
1947,2652,127.39724,37.151554
1948,26531,127.1049,37.226657
1949,26542,127.059235,37.3245225
1950,26555,127.37159700000001,37.1655025
1951,2656,127.17061000000001,37.151142
1952,26561,127.093072,37.329605
1953,2657,127.218982,37.23983
1954,26580,127.092495,37.332305
1955,2659,127.107817,37.262951
1956,266,127.137748,37.311268
1957,26603,127.1477175,37.2914695
1958,26605,127.11450500000001,37.277170999999996
1959,2664,127.22657,37.323902
1960,26649,127.092065,37.30729
1961,26653,127.109995,37.330561
1962,26657,127.15390049999999,37.2962215
1963,2666,127.05545,37.345467
1964,2667,127.11101,37.298342000000005
1965,26691,127.119748,37.243833
1966,26730,127.153355,37.291487000000004
1967,26741,127.07819,37.316479
1968,26759,127.218325,37.267320999999995
1969,2676,127.21975,37.261466
1970,26782,127.142025,37.242552
1971,2681,127.1133775,37.2771645
1972,26835,127.11344,37.3197575
1973,26844,127.1888375,37.236149
1974,26857,127.115395,37.324045
1975,2688,127.14748,37.220936
1976,26881,127.09055000000001,37.326443
1977,2689,127.39527000000001,37.1484
1978,2690,127.18461500000001,37.236138
1979,26922,127.0740025,37.308805
1980,26941,127.106212,37.244012999999995
1981,2695,127.20354,37.224693
1982,2696,127.16741999999999,37.236317
1983,27,127.06364500000001,37.343021
1984,27009,127.10262499999999,37.3375225
1985,27025,127.136523,37.272283
1986,2703,127.3978,37.157864
1987,2705,127.111498,37.258455999999995
1988,27107,127.18973,37.2257865
1989,2711,127.41135,37.126778
1990,27112,127.18071499999999,37.224181
1991,27125,127.246555,37.255217
1992,2714,127.160775,37.271677
1993,27158,127.0917,37.3221625
1994,2716,127.201355,37.2787725
1995,2718,127.21965,37.287831999999995
1996,27180,127.079255,37.277052
1997,27181,127.10823,37.2368125
1998,272,127.15113500000001,37.283367
1999,2720,127.0780825,37.234455
2000,27206,127.09082000000001,37.328244999999995
2001,27236,127.0771075,37.308365
2002,27237,127.21329499999999,37.253338
2003,27239,127.07692,37.240986
2004,27259,127.15767,37.27302
2005,2726,127.16369,37.12408
2006,27262,127.155198,37.134648
2007,27264,127.154045,37.2642225
2008,2728,127.18375499999999,37.239065
2009,27294,127.1857325,37.237041500000004
2010,2731,127.11791500000001,37.2726745
2011,2732,127.20254,37.2641275
2012,27348,127.22036750000001,37.2472715
2013,27349,127.117605,37.221292500000004
2014,27350,127.06518,37.321167
2015,27355,127.1924895,37.239312999999996
2016,2736,127.11424299999999,37.272888
2017,27377,127.2145005,37.232157
2018,2738,127.15546499999999,37.138027
2019,27382,127.109482,37.321545
2020,2742,127.229585,37.349826
2021,27423,127.21118799999999,37.287358499999996
2022,27428,127.08125,37.2216235
2023,27441,127.116117,37.293402
2024,27444,127.106478,37.2478475
2025,2745,127.139725,37.310825
2026,27476,127.123435,37.295675
2027,2751,127.1831,37.329205
2028,27530,127.09385499999999,37.341322500000004
2029,2754,127.06831299999999,37.31667
2030,27563,127.190245,37.236829
2031,2757,127.22315,37.334035
2032,27583,127.079717,37.245053
2033,27588,127.132065,37.319138499999994
2034,276,127.2829975,37.230049
2035,2760,127.14899199999999,37.137333999999996
2036,27609,127.11479,37.332155
2037,27610,127.109365,37.289321
2038,27627,127.283535,37.238614999999996
2039,2763,127.22029,37.343045000000004
2040,27644,127.1199,37.325863
2041,2765,127.197495,37.25713
2042,2769,127.11515,37.261625
2043,2770,127.177825,37.2413045
2044,2771,127.36962,37.169106
2045,27716,127.083845,37.314247
2046,2772,127.4000725,37.138035
2047,27736,127.139103,37.2635025
2048,27738,127.101772,37.3386475
2049,27776,127.109735,37.327406499999995
2050,27777,127.119458,37.3019725
2051,2779,127.21115499999999,37.148767500000005
2052,27809,127.073785,37.297312000000005
2053,27818,127.09599299999999,37.2579535
2054,2783,127.20805,37.297266
2055,2784,127.05759,37.3168565
2056,27843,127.11021,37.2354675
2057,27881,127.23123000000001,37.28425
2058,27904,127.095067,37.326458
2059,27924,127.17931999999999,37.155446999999995
2060,27953,127.134265,37.330864
2061,2797,127.232977,37.267804999999996
2062,2798,127.166315,37.2937775
2063,2799,127.103425,37.293358
2064,27992,127.0760225,37.300473999999994
2065,27994,127.10472200000001,37.260462000000004
2066,27999,127.2290375,37.345091499999995
2067,280,127.1222925,37.2424915
2068,2802,127.313324,37.160015
2069,28027,127.094103,37.296255
2070,28035,127.225045,37.2788285
2071,2804,127.127115,37.293881999999996
2072,2805,127.291155,37.23615
2073,2806,127.174245,37.1549825
2074,28064,127.07012950000001,37.245695
2075,2807,127.247745,37.320570000000004
